iteration,model,hp,dim_method,do_scale,filter_low_temp,n_pca,other_cols,dataset_size,mae,rmse,r2,r2_std,score
437,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,False,20,[],297,29.720361617835106,35.93982376127355,-3.3438456303020447,4.296509847507728,-7.6403554778097735
134,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,True,N/A,[],203,23.357344723516025,26.3316982430741,-3.1482725193090544,4.501857625220023,-7.6501301445290775
211,RF,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'log2'}",freq,False,True,N/A,[],203,23.119544970494186,26.08626441819247,-3.1378532669873174,4.525512455046066,-7.663365722033383
228,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.1}",pca,False,True,20,[],203,21.734021929414467,27.044161326473226,-3.4657597438741488,4.206372670976506,-7.672132414850655
797,RF,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 'log2'}",freq,True,True,N/A,[],203,23.00928728309708,26.059449623210345,-3.1375182486239535,4.557484905643517,-7.695003154267471
812,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'max_features': 0.5}",pca,True,True,15,[],203,25.018172438305825,29.24292493087124,-4.150780037690384,3.546167927820227,-7.696947965510612
528,RF,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,True,N/A,[],203,23.233883773266754,26.22940578555635,-3.164544822816048,4.548717510865623,-7.713262333681671
546,SVM,"{'C': 10, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 1.0}",pca,True,False,10,[],297,29.837453197992,34.02675793840968,-3.361593694528971,4.361012252906126,-7.722605947435097
246,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,10,[],203,24.773360845463632,27.463971195037374,-3.468870291316821,4.265154305695876,-7.734024597012697
466,SVM,"{'C': 1, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 1.0}",pca,True,False,10,[],297,30.84652543102516,34.5124337172064,-3.3022043972554194,4.431934163718587,-7.7341385609740065
64,RF,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,True,N/A,[],203,23.489908811785934,26.54931117960687,-3.225643672426606,4.509429332646397,-7.735073005073003
858,RF,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,True,N/A,[],203,23.289203471217828,26.277041286593843,-3.1874888908412107,4.5558919705131045,-7.743380861354315
331,RF,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,True,N/A,[],203,23.72295437442071,26.783093369586307,-3.2597910017214606,4.492916544670567,-7.752707546392028
907,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],203,23.893090062000187,28.19408832545103,-3.540509135010998,4.23040300094977,-7.770912135960768
567,RF,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,True,N/A,[],203,23.250481831088027,26.237742434998154,-3.191972457395773,4.580923557475704,-7.772896014871478
730,RF,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'log2'}",freq,True,True,N/A,[],203,23.250481831088027,26.237742434998154,-3.191972457395773,4.580923557475704,-7.772896014871478
418,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,5,[],203,26.564735489530133,29.86334048869371,-3.652893368299972,4.14165922918521,-7.794552597485183
493,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,5,[],203,25.478835717712403,28.91248654360382,-3.5074161064943756,4.3018677140708705,-7.809283820565247
43,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,10,[],203,25.26345738690726,28.57742585507545,-3.587976744375196,4.227413144787418,-7.8153898891626135
240,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 0.5}",pca,True,False,15,[],297,29.173911817438427,35.69443358194374,-3.4125344865024174,4.466858409717026,-7.879392896219443
923,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",,True,True,N/A,['printerBrandType'],168,18.491312741961913,20.906329091305107,-3.729242207129013,4.18596168664022,-7.915203893769233
94,RF,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,False,False,20,[],297,29.98957931575083,36.116699663347255,-3.4610331855781156,4.465946174405126,-7.926979359983241
883,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,False,True,5,[],203,27.220528854632278,31.530898682066066,-4.421971496424569,3.5147367876460023,-7.936708284070571
969,SVM,"{'C': 1, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.5}",pca,False,False,10,['relationExtrusionWeight'],287,38.627678616736915,45.22552684525363,-4.493026934132345,3.445891958221944,-7.938918892354289
252,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,15,[],203,24.647588723057925,28.230531365037876,-3.942980874779696,4.020216061038789,-7.963196935818485
219,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'log2'}",pca,True,False,15,"['relationExtrusionWeight', 'drugConcentration']",287,29.249843652811013,34.2660293465071,-3.4702168260482473,4.49873469056296,-7.968951516611208
51,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.01}",pca,True,True,5,[],203,23.41336724448529,27.110000888540167,-3.25758498114905,4.730716848566702,-7.988301829715752
491,RF,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,True,False,20,"['printerBrandType', 'drugConcentration']",262,28.561443006944632,35.551473038690254,-3.866429531028727,4.159388030508777,-8.025817561537504
140,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 1.0}",,False,False,N/A,['drugConcentration'],297,31.33953596056415,38.69900372876311,-3.7276828738324554,4.305492740078057,-8.033175613910512
475,RF,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,True,15,[],203,25.844974961334206,30.464381958073687,-4.401064132640978,3.646736163279102,-8.04780029592008
379,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,20,[],297,28.50247135305627,35.03856726794114,-3.4354771172863128,4.6159403468272275,-8.051417464113541
374,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,True,10,[],203,26.952735621204084,30.82961853439475,-4.365245317817794,3.7106365441388136,-8.075881861956608
925,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'log2'}",pca,False,True,10,[],203,27.088094205918484,31.047844930316263,-4.426685050084259,3.7096091643781204,-8.13629421446238
649,RF,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,True,15,[],203,25.861026391968466,30.54081820141849,-4.445466749226142,3.6924543827894687,-8.137921132015611
280,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,5,[],203,26.77800191900467,30.31136400338093,-3.8485255393300366,4.302592714892281,-8.151118254222318
383,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,True,15,[],203,25.641707163094356,29.995628142167494,-4.42554003962644,3.7271345493439423,-8.152674588970381
795,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 1.0}",pca,True,True,5,[],203,29.106504691129604,32.73128762969506,-4.463896176492631,3.736865998227858,-8.20076217472049
976,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,False,False,N/A,['relationExtrusionWeight'],287,33.99855891691249,37.985404892506786,-3.800582262851058,4.416178676737149,-8.216760939588207
161,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,15,[],203,24.836099755431835,28.354370744674338,-3.9807475832551873,4.272773793001496,-8.253521376256684
838,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,[],203,32.02670704815633,34.98119328111743,-4.895642130954026,3.360943959044664,-8.25658608999869
65,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],203,26.43934937968,31.583314765266227,-4.565653860633231,3.7190722555551847,-8.284726116188416
671,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",,False,False,N/A,['relationExtrusionWeight'],287,33.117398229375276,36.637818953382435,-3.707136584403757,4.590461957059757,-8.297598541463515
778,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,False,N/A,"['printerBrandType', 'drugConcentration']",262,23.498590107185247,27.695275180201588,-3.338719321006687,4.997088935464574,-8.33580825647126
662,ET,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,False,15,[],297,29.30389709510676,36.06336568877728,-3.623473659143444,4.73781353882015,-8.361287197963595
137,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.5}",pca,True,True,5,[],203,25.70804412903485,28.84753876523301,-3.6058398460082777,4.769408758399028,-8.375248604407306
330,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,"['printerBrandType', 'relationExtrusionWeight']",168,19.883619906981835,22.252779964530504,-4.169724980060198,4.208136287746366,-8.377861267806564
366,RF,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 0.5}",pca,True,False,15,[],297,29.449429886934652,35.993813199672154,-3.621143441919905,4.773666859225592,-8.394810301145498
577,SVM,"{'C': 10, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.5}",pca,True,True,5,[],203,26.393319455992195,29.72708713566367,-3.6986039002712903,4.702837650336982,-8.401441550608272
150,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,15,[],203,27.156658203814214,30.89003201134568,-4.400548205366204,4.030066411728663,-8.430614617094868
102,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,False,N/A,"['relationExtrusionWeight', 'drugConcentration']",287,36.208593168788106,40.36385026014002,-4.243480223028186,4.28386540381327,-8.527345626841456
513,SVM,"{'C': 1, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.5}",freq,False,False,N/A,"['relationExtrusionWeight', 'drugConcentration']",287,32.62788090357401,36.542908792027134,-3.8785616690585036,4.649823708303373,-8.528385377361877
905,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,False,False,15,[],297,28.9025978296559,35.665934238230555,-3.6645278730434647,4.932077443975543,-8.596605317019009
184,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,5,[],203,32.39042824023827,35.483387637164526,-5.140373861515127,3.4919064243855464,-8.632280285900674
878,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 1.0}",freq,False,True,N/A,['printerBrandType'],168,20.30711656585916,22.806395635214106,-4.377649460045415,4.260577963779135,-8.63822742382455
541,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,True,True,10,[],203,27.58620400047954,31.485802122844447,-4.743852489102337,3.922556558640362,-8.666409047742698
758,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",,True,False,N/A,['drugConcentration'],297,31.814610721075173,35.03892240431402,-3.721106934538495,4.984061660276731,-8.705168594815225
444,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,10,"['printerBrandType', 'relationExtrusionWeight']",168,19.65009184036821,22.151653029911913,-4.2410586955679515,4.490416087991119,-8.73147478355907
326,ET,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 5, 'max_features': 0.5}",,True,True,N/A,['printerBrandType'],168,19.369574362992406,21.676227473339836,-4.151295214971631,4.68454959793062,-8.835844812902252
645,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,5,[],203,27.158928990437783,30.856429039977446,-4.124450024842873,4.714959741354582,-8.839409766197456
706,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,False,False,15,[],297,29.691424105826698,36.22452932911539,-3.8037021387042604,5.0433187296311335,-8.847020868335393
814,ET,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,True,10,[],203,27.655213368819357,31.684335418088832,-4.869973229494993,4.020133381586808,-8.890106611081801
18,ET,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,True,10,[],203,27.70139083051892,31.74723580798657,-4.878263936304555,4.021189482787819,-8.899453419092374
287,RF,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,True,5,[],203,28.28870195978837,32.78274264655594,-4.975487006008754,3.92827274655902,-8.903759752567774
729,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,True,5,[],203,28.270664121361296,32.76833790466995,-4.97492998528003,3.9305573031255876,-8.905487288405618
590,SVM,"{'C': 1, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.01}",pca,True,True,15,['printerBrandType'],168,21.32850627041961,22.601554006715606,-4.33018140451011,4.600775519963429,-8.93095692447354
82,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.5}",pca,False,True,20,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",168,20.338358976802052,22.983378437614267,-4.504415409106028,4.432573525349429,-8.936988934455457
868,ET,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,False,False,20,[],297,29.515039891005404,34.74355973505473,-3.7744538625196036,5.1904206350901605,-8.964874497609763
821,RF,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 0.5}",,False,True,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",168,19.805651882009943,23.057893558798497,-4.4894605170777835,4.497780904318331,-8.987241421396114
264,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 2, 'max_features': 0.5}",,True,False,N/A,['drugConcentration'],297,32.055210044648,39.29905958720524,-4.093663607905494,4.931869047857362,-9.025532655762856
171,RF,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 'log2'}",,True,False,N/A,['drugConcentration'],297,32.05521004464799,39.29905958720524,-4.093663607905494,4.931869047857362,-9.025532655762856
300,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'sqrt'}",,False,False,N/A,['drugConcentration'],297,32.056202952449404,39.29968040327364,-4.093733864403416,4.9318158686051765,-9.025549733008592
906,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",,True,True,N/A,"['printerBrandType', 'drugConcentration']",168,18.94085063802332,21.456004279347656,-4.1953344029817465,4.836431546955995,-9.031765949937743
303,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.5}",pca,False,True,5,[],203,24.85732028551405,28.55262757461975,-3.767503234680072,5.285109274928125,-9.052612509608197
710,RF,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 0.5}",,True,False,N/A,['drugConcentration'],297,32.16348151529885,39.212346003214485,-4.0995944415879615,4.995861135579355,-9.095455577167318
411,ET,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'sqrt'}",,False,False,N/A,['drugConcentration'],297,32.17431177536934,39.02880088813332,-4.0887284693405865,5.014583260118819,-9.103311729459406
315,RF,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 0.5}",,False,True,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",168,19.7419494454215,23.009676900042123,-4.517398467007895,4.596508461606544,-9.113906928614439
257,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 0.5}",,False,True,N/A,"['printerBrandType', 'relationExtrusionWeight']",168,22.536079130970098,24.339203450610515,-4.765969968549054,4.3606638182266595,-9.126633786775713
236,RF,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,True,True,10,[],203,27.785320583887664,32.4203409469639,-5.033856675601029,4.095789810313346,-9.129646485914375
543,RF,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,False,True,10,[],203,27.956883485590698,32.4619745369344,-5.041173995755158,4.10764443039062,-9.148818426145777
572,RF,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",,True,True,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",168,19.429377507093676,23.27717038922718,-4.623270013874577,4.545576909523504,-9.168846923398082
960,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.1}",pca,True,True,15,[],203,21.45155954325295,24.35265218589215,-3.5183811432521335,5.669553934818296,-9.18793507807043
755,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",,True,False,N/A,['relationExtrusionWeight'],287,35.35233761189576,40.219051928347746,-4.315572885666069,4.884186711629506,-9.199759597295575
663,RF,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,True,10,[],203,28.041246467652712,32.62556008849521,-5.101194763151304,4.146238886936006,-9.24743365008731
462,RF,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,True,5,[],203,28.266503262151122,33.0776789652723,-5.12981041900587,4.129545917141377,-9.259356336147247
711,RF,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'log2'}",pca,False,False,15,[],297,29.86509051386426,36.30292116402754,-3.9689858967841247,5.30784044204214,-9.276826338826265
342,RF,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",pca,True,True,10,[],203,28.34180290380036,32.68865396683291,-5.147420426090723,4.134058320927001,-9.281478747017724
819,RF,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,False,False,15,[],297,30.64460842159191,37.34809291251226,-4.023387070430552,5.263248779005709,-9.28663584943626
271,ET,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,False,True,5,[],203,28.73366331634433,33.10764983590695,-5.187449638267821,4.110578671458655,-9.298028309726476
176,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,15,[],203,32.212240755709814,35.97681832994377,-5.476871115920065,3.8271190232382546,-9.30399013915832
743,RF,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",,True,False,N/A,['relationExtrusionWeight'],287,35.63143764159355,40.67189703326677,-4.410283593930468,4.950533811654491,-9.36081740558496
596,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.01}",,True,True,N/A,['printerBrandType'],168,21.64659052914754,24.47944638507673,-5.024020817227662,4.389696790813654,-9.413717608041317
320,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",,False,False,N/A,['relationExtrusionWeight'],287,35.72394426627556,40.7740301464849,-4.449771314963084,4.995906497593729,-9.445677812556813
807,ET,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'log2'}",pca,False,False,10,['relationExtrusionWeight'],287,28.32669701905,34.57671383245921,-4.070479929608246,5.424335777211554,-9.4948157068198
557,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,True,False,15,[],297,29.952301294713127,35.28443500111948,-4.032526968216085,5.502040407748792,-9.534567375964876
804,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 1.0}",pca,True,True,15,"['printerBrandType', 'relationExtrusionWeight']",168,21.635531224198104,22.865914667503414,-4.608079501874907,4.947766794115659,-9.555846295990566
336,ET,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,True,5,[],203,28.660422292025952,33.239141701536,-5.314513203743242,4.257923823133509,-9.57243702687675
823,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,False,True,5,[],203,28.690837935588956,33.24778613840191,-5.329746432227517,4.273618554486277,-9.603364986713794
835,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,5,[],297,29.961403390141623,35.22690155787443,-4.044635943652324,5.561272700707076,-9.605908644359399
122,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.01}",pca,True,False,5,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",262,28.548672686844714,32.77094225336349,-4.228487270894813,5.416554475595491,-9.645041746490303
580,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'sqrt'}",,False,True,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",168,20.50632517832033,24.629304847060258,-5.089012467569031,4.557677774280371,-9.646690241849402
323,RF,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 0.5}",,True,True,N/A,"['printerBrandType', 'drugConcentration']",168,18.87981691521151,22.942732941157043,-4.733334542922319,4.915030816677315,-9.648365359599634
579,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.5}",pca,False,False,20,['printerBrandType'],262,29.157242469899742,33.243353222475676,-4.253252699638548,5.470701221861452,-9.7239539215
282,SVM,"{'C': 10, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.1}",freq,False,False,N/A,[],297,29.671116606765068,34.0531475607068,-4.065398078863997,5.733848084270336,-9.799246163134333
90,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 1.0}",freq,True,True,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",168,21.94358986939763,23.204400323815864,-4.796431822157113,5.046446140804403,-9.842877962961516
182,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,20,[],297,28.250848772848173,33.563057572563984,-4.049780460948622,5.807138275530762,-9.856918736479383
829,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 'sqrt'}",,False,True,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",168,20.586256267481442,23.1888047188901,-4.76326953045818,5.107810286097514,-9.871079816555694
244,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 1.0}",freq,False,False,N/A,[],297,29.618186108172768,34.31687940062994,-4.117537940596324,5.775993635819822,-9.893531576416146
919,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,False,15,[],297,29.31344357104811,34.178894958020614,-4.1450625530910115,5.851333847557607,-9.996396400648617
611,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,20,[],297,29.241642948101184,35.04491571508894,-4.165282318843075,5.838522686416084,-10.00380500525916
792,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,20,[],297,29.243658968742086,35.04620337391641,-4.166058307146628,5.8396087701762704,-10.005667077322897
478,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,False,10,[],297,30.116077499310762,36.18302257567819,-4.3934329439479365,5.96274004709458,-10.356172991042516
564,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,False,15,[],297,31.305563402941942,38.18063204366093,-4.475943712881379,5.892053973775964,-10.367997686657343
770,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'sqrt'}",,False,True,N/A,"['printerBrandType', 'drugConcentration']",168,19.619209201478927,23.726369391758016,-5.140854919387798,5.257672803640781,-10.398527723028579
357,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,5,[],203,29.93573237609282,35.59768675766356,-5.90281605386064,4.545088308686689,-10.44790436254733
